zip_code,year,quarter,foreclosure_notices
21144,2024,2,114
21144,2024,3,128
21144,2024,4,114
21144,2025,1,114
21144,2025,2,130
21144,2025,3,119
21144,2025,4,122
21144,2026,1,94
21145,2022,3,0
21145,2022,4,0
21145,2023,1,0
21145,2023,2,0
21145,2023,3,0
21145,2023,4,0
21145,2024,1,0
21145,2024,2,1
21145,2024,3,0
21145,2024,4,0
21145,2025,1,0
21145,2025,2,0
21145,2025,3,0
21145,2025,4,0
21145,2026,1,0
21146,2022,3,30
21146,2022,4,41
21146,2023,1,20
21146,2023,2,31
21146,2023,3,27
21146,2023,4,35
21146,2024,1,38
21146,2024,2,32
21146,2024,3,37
21146,2024,4,42
21146,2025,1,49
21146,2025,2,41
21146,2025,3,55
21146,2025,4,33
21146,2026,1,33
21150,2022,3,0
21150,2022,4,0
21150,2023,1,0
21150,2023,2,0
21150,2023,3,0
21150,2023,4,0
21150,2024,1,0
21150,2024,2,0
21150,2024,3,0
21150,2024,4,0
21150,2025,1,0
21150,2025,2,0
21150,2025,3,0
21150,2025,4,0
21150,2026,1,28
21152,2022,3,12
21152,2022,4,12
21152,2023,1,9
21152,2023,2,10
21152,2023,3,8
21152,2023,4,12
21152,2024,1,14
21152,2024,2,13
21152,2024,3,10
21152,2024,4,12
21152,2025,1,8
21152,2025,2,8
21152,2025,3,11
21152,2025,4,13
21152,2026,1,4
21153,2022,3,1
21153,2022,4,0
21153,2023,1,0
21153,2023,2,1
21153,2023,3,0
21153,2023,4,0
21153,2024,1,0
21153,2024,2,0
21153,2024,3,0
21153,2024,4,0
21153,2025,1,1
21153,2025,2,1
21153,2025,3,0
21153,2025,4,0
21153,2026,1,2
21154,2022,3,13
21154,2022,4,9
21154,2023,1,11
21154,2023,2,14
21154,2023,3,18
21154,2023,4,18
21154,2024,1,11
21154,2024,2,17
21154,2024,3,18
21154,2024,4,23
21154,2025,1,23
21154,2025,2,21
21154,2025,3,13
21154,2025,4,12
21154,2026,1,6
21155,2022,3,4
21155,2022,4,9
21155,2023,1,1
21155,2023,2,2
21155,2023,3,2
21155,2023,4,4
21155,2024,1,2
21155,2024,2,2
21155,2024,3,2
21155,2024,4,8
21155,2025,1,7
21155,2025,2,5
21155,2025,3,5
21155,2025,4,10
21155,2026,1,5
21156,2022,3,0
21156,2022,4,0
21156,2023,1,0
21156,2023,2,0
21156,2023,3,1
21156,2023,4,1
21156,2024,1,0
21156,2024,2,0
21156,2024,3,0
21156,2024,4,0
21156,2025,1,0
21156,2025,2,0
21156,2025,3,1
21156,2025,4,0
21156,2026,1,5
21157,2022,3,58
21157,2022,4,54
21157,2023,1,72
21157,2023,2,63
21157,2023,3,73
21157,2023,4,56
21157,2024,1,64
21157,2024,2,79
21157,2024,3,91
21157,2024,4,59
21157,2025,1,83
21157,2025,2,63
21157,2025,3,86
21157,2025,4,75
21157,2026,1,33
21158,2022,3,51
21158,2022,4,36
21158,2023,1,38
21158,2023,2,25
21158,2023,3,44
21158,2023,4,51
21158,2024,1,57
21158,2024,2,50
21158,2024,3,58
21158,2024,4,60
21158,2025,1,71
21158,2025,2,53
21158,2025,3,65
21158,2025,4,56
21158,2026,1,52
21160,2022,3,10
21160,2022,4,1
21160,2023,1,6
21160,2023,2,7
21160,2023,3,5
21160,2023,4,4
21160,2024,1,4
21160,2024,2,6
21160,2024,3,9
21160,2024,4,7
21160,2025,1,4
21160,2025,2,8
21160,2025,3,5
21160,2025,4,12
21160,2026,1,28
21161,2022,3,13
21161,2022,4,12
21161,2023,1,16
21161,2023,2,8
21161,2023,3,14
21161,2023,4,14
21161,2024,1,22
21161,2024,2,16
21161,2024,3,14
21161,2024,4,12
21161,2025,1,20
21161,2025,2,20
21161,2025,3,15
21161,2025,4,19
21161,2026,1,7
21162,2022,3,20
21162,2022,4,18
21162,2023,1,26
21162,2023,2,18
21162,2023,3,23
21162,2023,4,20
21162,2024,1,14
21162,2024,2,15
21162,2024,3,17
21162,2024,4,18
21162,2025,1,14
21162,2025,2,13
21162,2025,3,14
21162,2025,4,12
21162,2026,1,11
21163,2022,3,9
21163,2022,4,12
21163,2023,1,11
21163,2023,2,9
21163,2023,3,11
21163,2023,4,6
21163,2024,1,11
21163,2024,2,13
21163,2024,3,11
21163,2024,4,14
21163,2025,1,9
21163,2025,2,12
21163,2025,3,14
21163,2025,4,10
21163,2026,1,11
21201,2022,3,10
21201,2022,4,8
21201,2023,1,11
21201,2023,2,13
21201,2023,3,15
21201,2023,4,17
21201,2024,1,11
21201,2024,2,13
21201,2024,3,21
21201,2024,4,15
21201,2025,1,23
21201,2025,2,33
21201,2025,3,30
21201,2025,4,29
21201,2026,1,16
21202,2022,3,29
21202,2022,4,35
21202,2023,1,38
21202,2023,2,17
21202,2023,3,24
21202,2023,4,20
21202,2024,1,24
21202,2024,2,17
21202,2024,3,22
21202,2024,4,23
21202,2025,1,38
21202,2025,2,37
21202,2025,3,39
21202,2025,4,32
21202,2026,1,15
21203,2022,3,0
21203,2022,4,0
21203,2023,1,0
21203,2023,2,0
21203,2023,3,0
21203,2023,4,0
21203,2024,1,0
21203,2024,2,0
21203,2024,3,0
21203,2024,4,0
21203,2025,1,0
21203,2025,2,0
21203,2025,3,0
21203,2025,4,0
21203,2026,1,12
21204,2022,3,7
21204,2022,4,10
21204,2023,1,11
21204,2023,2,6
21204,2023,3,4
21204,2023,4,10
21204,2024,1,13
21204,2024,2,9
21204,2024,3,14
21204,2024,4,15
21204,2025,1,11
21204,2025,2,7
21204,2025,3,10
21204,2025,4,11
21204,2026,1,4
21205,2022,3,26
21205,2022,4,30
21205,2023,1,41
21205,2023,2,46
21205,2023,3,30
21205,2023,4,19
21205,2024,1,33
21205,2024,2,42
21205,2024,3,29
21205,2024,4,73
21205,2025,1,79
21205,2025,2,40
21205,2025,3,47
21205,2025,4,54
21205,2026,1,37
21206,2022,3,309
21206,2022,4,304
21206,2023,1,348
21206,2023,2,301
21206,2023,3,334
21206,2023,4,313
21206,2024,1,375
21206,2024,2,348
21206,2024,3,436
21206,2024,4,402
21206,2025,1,401
21206,2025,2,371
21206,2025,3,409
21206,2025,4,453
21206,2026,1,196
21207,2022,3,242
21207,2022,4,265
21207,2023,1,322
21207,2023,2,231
21207,2023,3,255
21207,2023,4,263
21207,2024,1,271
21207,2024,2,272
21207,2024,3,320
21207,2024,4,334
21207,2025,1,384
21207,2025,2,330
21207,2025,3,357
21207,2025,4,377
21207,2026,1,286
21208,2022,3,100
21208,2022,4,105
21208,2023,1,130
21208,2023,2,103
21208,2023,3,113
21208,2023,4,95
21208,2024,1,97
21208,2024,2,121
21208,2024,3,116
21208,2024,4,118
21208,2025,1,136
21208,2025,2,150
21208,2025,3,144
21208,2025,4,144
21208,2026,1,186
21209,2022,3,34
21209,2022,4,27
21209,2023,1,24
21209,2023,2,33
21209,2023,3,27
21209,2023,4,10
21209,2024,1,26
21209,2024,2,28
21209,2024,3,35
21209,2024,4,38
21209,2025,1,37
21209,2025,2,42
21209,2025,3,43
21209,2025,4,39
21209,2026,1,51
21210,2022,3,1
21210,2022,4,0
21210,2023,1,5
21210,2023,2,6
21210,2023,3,7
21210,2023,4,4
21210,2024,1,9
21210,2024,2,5
21210,2024,3,9
21210,2024,4,5
21210,2025,1,14
21210,2025,2,6
21210,2025,3,16
21210,2025,4,12
21210,2026,1,18
21211,2022,3,26
21211,2022,4,21
21211,2023,1,26
21211,2023,2,19
21211,2023,3,34
21211,2023,4,28
21211,2024,1,24
21211,2024,2,21
21211,2024,3,25
21211,2024,4,34
21211,2025,1,36
21211,2025,2,29
21211,2025,3,27
21211,2025,4,41
21211,2026,1,21
21212,2022,3,83
21212,2022,4,78
21212,2023,1,88
21212,2023,2,84
21212,2023,3,87
21212,2023,4,89
21212,2024,1,107
21212,2024,2,97
21212,2024,3,125
21212,2024,4,115
21212,2025,1,102
21212,2025,2,105
21212,2025,3,124
21212,2025,4,121
21212,2026,1,61
21213,2022,3,140
21213,2022,4,150
21213,2023,1,204
21213,2023,2,158
21213,2023,3,184
21213,2023,4,169
21213,2024,1,196
21213,2024,2,220
21213,2024,3,234
21213,2024,4,259
21213,2025,1,277
21213,2025,2,276
21213,2025,3,272
21213,2025,4,286
21213,2026,1,122
21214,2022,3,155
21214,2022,4,133
21214,2023,1,157
21214,2023,2,141
21214,2023,3,146
21214,2023,4,127
21214,2024,1,172
21214,2024,2,165
21214,2024,3,179
21214,2024,4,158
21214,2025,1,202
21214,2025,2,173
21214,2025,3,206
21214,2025,4,214
21214,2026,1,171
21215,2022,3,219
21215,2022,4,246
21215,2023,1,279
21215,2023,2,261
21215,2023,3,260
21215,2023,4,258
21215,2024,1,288
21215,2024,2,301
21215,2024,3,302
21215,2024,4,304
21215,2025,1,333
21215,2025,2,329
21215,2025,3,315
21215,2025,4,371
21215,2026,1,190
21216,2022,3,151
21216,2022,4,147
21216,2023,1,158
21216,2023,2,168
21216,2023,3,152
21216,2023,4,139
21216,2024,1,191
21216,2024,2,179
21216,2024,3,173
21216,2024,4,229
21216,2025,1,235
21216,2025,2,197
21216,2025,3,242
21216,2025,4,278
21216,2026,1,196
21217,2022,3,91
21217,2022,4,83
21217,2023,1,122
21217,2023,2,85
21217,2023,3,84
21217,2023,4,86
21217,2024,1,112
21217,2024,2,116
21217,2024,3,112
21217,2024,4,134
21217,2025,1,122
21217,2025,2,111
21217,2025,3,127
21217,2025,4,145
21217,2026,1,127
21218,2022,3,135
21218,2022,4,135
21218,2023,1,143
21218,2023,2,125
21218,2023,3,148
21218,2023,4,126
21218,2024,1,185
21218,2024,2,158
21218,2024,3,195
21218,2024,4,193
21218,2025,1,208
21218,2025,2,177
21218,2025,3,232
21218,2025,4,226
21218,2026,1,129
21219,2022,3,26
21219,2022,4,36
21219,2023,1,41
21219,2023,2,31
21219,2023,3,32
21219,2023,4,27
21219,2024,1,38
21219,2024,2,34
21219,2024,3,37
21219,2024,4,33
21219,2025,1,32
21219,2025,2,38
21219,2025,3,37
21219,2025,4,38
21219,2026,1,99
21220,2022,3,172
21220,2022,4,179
21220,2023,1,172
21220,2023,2,143
21220,2023,3,163
21220,2023,4,158
21220,2024,1,214
21220,2024,2,192
21220,2024,3,221
21220,2024,4,224
21220,2025,1,216
21220,2025,2,190
21220,2025,3,224
21220,2025,4,248
21220,2026,1,106
21221,2022,3,128
21221,2022,4,131
21221,2023,1,174
21221,2023,2,138
21221,2023,3,156
21221,2023,4,126
21221,2024,1,175
21221,2024,2,179
21221,2024,3,210
21221,2024,4,210
21221,2025,1,201
21221,2025,2,194
21221,2025,3,214
21221,2025,4,211
21221,2026,1,174
21222,2022,3,230
21222,2022,4,260
21222,2023,1,286
21222,2023,2,213
21222,2023,3,238
21222,2023,4,241
21222,2024,1,271
21222,2024,2,270
21222,2024,3,274
21222,2024,4,289
21222,2025,1,338
21222,2025,2,313
21222,2025,3,349
21222,2025,4,404
21222,2026,1,226
21223,2022,3,58
21223,2022,4,50
21223,2023,1,75
21223,2023,2,76
21223,2023,3,88
21223,2023,4,73
21223,2024,1,80
21223,2024,2,88
21223,2024,3,87
21223,2024,4,97
21223,2025,1,142
21223,2025,2,88
21223,2025,3,110
21223,2025,4,144
21223,2026,1,159
21224,2022,3,115
21224,2022,4,126
21224,2023,1,154
21224,2023,2,100
21224,2023,3,132
21224,2023,4,105
21224,2024,1,129
21224,2024,2,166
21224,2024,3,172
21224,2024,4,161
21224,2025,1,193
21224,2025,2,150
21224,2025,3,180
21224,2025,4,181
21224,2026,1,120
21225,2022,3,92
21225,2022,4,112
21225,2023,1,100
21225,2023,2,110
21225,2023,3,118
21225,2023,4,132
21225,2024,1,124
21225,2024,2,147
21225,2024,3,168
21225,2024,4,159
21225,2025,1,171
21225,2025,2,144
21225,2025,3,186
21225,2025,4,145
21225,2026,1,135
21226,2022,3,17
21226,2022,4,24
21226,2023,1,22
21226,2023,2,24
21226,2023,3,27
21226,2023,4,34
21226,2024,1,32
21226,2024,2,32
21226,2024,3,37
21226,2024,4,22
21226,2025,1,47
21226,2025,2,47
21226,2025,3,29
21226,2025,4,23
21226,2026,1,80
21227,2022,3,121
21227,2022,4,111
21227,2023,1,117
21227,2023,2,113
21227,2023,3,85
21227,2023,4,101
21227,2024,1,125
21227,2024,2,90
21227,2024,3,119
21227,2024,4,134
21227,2025,1,142
21227,2025,2,125
21227,2025,3,107
21227,2025,4,137
21227,2026,1,64
21228,2022,3,93
21228,2022,4,78
21228,2023,1,101
21228,2023,2,105
21228,2023,3,75
21228,2023,4,83
21228,2024,1,108
21228,2024,2,102
21228,2024,3,123
21228,2024,4,126
21228,2025,1,101
21228,2025,2,104
21228,2025,3,127
21228,2025,4,130
21228,2026,1,81
21229,2022,3,230
21229,2022,4,231
21229,2023,1,261
21229,2023,2,214
21229,2023,3,257
21229,2023,4,230
21229,2024,1,271
21229,2024,2,273
21229,2024,3,347
21229,2024,4,337
21229,2025,1,341
21229,2025,2,305
21229,2025,3,366
21229,2025,4,402
21229,2026,1,168
21230,2022,3,83
21230,2022,4,89
21230,2023,1,124
21230,2023,2,97
21230,2023,3,104
21230,2023,4,81
21230,2024,1,109
21230,2024,2,114
21230,2024,3,131
21230,2024,4,117
21230,2025,1,128
21230,2025,2,115
21230,2025,3,157
21230,2025,4,121
21230,2026,1,202
21231,2022,3,28
21231,2022,4,25
21231,2023,1,27
21231,2023,2,22
21231,2023,3,26
21231,2023,4,24
21231,2024,1,26
21231,2024,2,27
21231,2024,3,24
21231,2024,4,20
21231,2025,1,38
21231,2025,2,32
21231,2025,3,45
21231,2025,4,44
21231,2026,1,66
21233,2022,3,0
21233,2022,4,0
21233,2023,1,0
21233,2023,2,0
21233,2023,3,0
21233,2023,4,0
21233,2024,1,0
21233,2024,2,0
21233,2024,3,0
21233,2024,4,0
21233,2025,1,0
21233,2025,2,0
21233,2025,3,0
21233,2025,4,0
21233,2026,1,19
21234,2022,3,200
21234,2022,4,200
21234,2023,1,221
21234,2023,2,181
21234,2023,3,219
21234,2023,4,232
21234,2024,1,261
21234,2024,2,231
21234,2024,3,252
21234,2024,4,232
21234,2025,1,266
21234,2025,2,244
21234,2025,3,291
21234,2025,4,295
21234,2026,1,107
21235,2022,3,0
21235,2022,4,0
21235,2023,1,0
21235,2023,2,0
21235,2023,3,0
21235,2023,4,0
21235,2024,1,0
21235,2024,2,0
21235,2024,3,0
21235,2024,4,0
21235,2025,1,0
21235,2025,2,0
21235,2025,3,0
21235,2025,4,0
21235,2026,1,109
21236,2022,3,95
21236,2022,4,120
21236,2023,1,98
21236,2023,2,83
21236,2023,3,108
21236,2023,4,87
21236,2024,1,121
21236,2024,2,99
21236,2024,3,133
21236,2024,4,108
21236,2025,1,110
21236,2025,2,103
21236,2025,3,145
21236,2025,4,141
21236,2026,1,59
21237,2022,3,114
21237,2022,4,116
21237,2023,1,114
21237,2023,2,81
21237,2023,3,113
21237,2023,4,120
21237,2024,1,121
21237,2024,2,111
21237,2024,3,137
21237,2024,4,161
21237,2025,1,160
21237,2025,2,145
21237,2025,3,176
21237,2025,4,180
21237,2026,1,118
21239,2022,3,154
21239,2022,4,151
21239,2023,1,179
21239,2023,2,161
21239,2023,3,172
21239,2023,4,168
21239,2024,1,158
21239,2024,2,169
21239,2024,3,216
21239,2024,4,210
21239,2025,1,200
21239,2025,2,201
21239,2025,3,242
21239,2025,4,225
21239,2026,1,167
21240,2022,3,0
21240,2022,4,0
21240,2023,1,0
21240,2023,2,0
21240,2023,3,0
21240,2023,4,0
21240,2024,1,0
21240,2024,2,0
21240,2024,3,0
21240,2024,4,0
21240,2025,1,0
21240,2025,2,0
21240,2025,3,0
21240,2025,4,0
21240,2026,1,88
21241,2022,3,0
21241,2022,4,0
21241,2023,1,0
21241,2023,2,0
21241,2023,3,0
21241,2023,4,0
21241,2024,1,0
21241,2024,2,0
21241,2024,3,0
21241,2024,4,0
21241,2025,1,1
21241,2025,2,0
21241,2025,3,0
21241,2025,4,0
21241,2026,1,0
21244,2022,3,123
21244,2022,4,121
21244,2023,1,152
21244,2023,2,110
21244,2023,3,118
21244,2023,4,143
21244,2024,1,149
21244,2024,2,126
21244,2024,3,182
21244,2024,4,168
21244,2025,1,165
21244,2025,2,188
21244,2025,3,178
21244,2025,4,174
21244,2026,1,60
21250,2022,3,0
21250,2022,4,0
21250,2023,1,0
21250,2023,2,0
21250,2023,3,0
21250,2023,4,0
21250,2024,1,0
21250,2024,2,0
21250,2024,3,0
21250,2024,4,0
21250,2025,1,0
21250,2025,2,0
21250,2025,3,0
21250,2025,4,0
21250,2026,1,55
21251,2022,3,0
21251,2022,4,0
21251,2023,1,0
21251,2023,2,0
21251,2023,3,0
21251,2023,4,0
21251,2024,1,0
21251,2024,2,0
21251,2024,3,0
21251,2024,4,0
21251,2025,1,0
21251,2025,2,0
21251,2025,3,0
21251,2025,4,0
21251,2026,1,0
21252,2022,3,0
21252,2022,4,0
21252,2023,1,0
21252,2023,2,0
21252,2023,3,0
21252,2023,4,0
21252,2024,1,0
21252,2024,2,0
21252,2024,3,0
21252,2024,4,0
21252,2025,1,0
21252,2025,2,0
21252,2025,3,0
21252,2025,4,0
21252,2026,1,0
21255,2022,3,0
21255,2022,4,0
21255,2023,1,0
21255,2023,2,0
21255,2023,3,0
21255,2023,4,0
21255,2024,1,0
21255,2024,2,0
21255,2024,3,0
21255,2024,4,0
21255,2025,1,0
21255,2025,2,0
21255,2025,3,0
21255,2025,4,1
21255,2026,1,0
21260,2022,3,0
21260,2022,4,0
21260,2023,1,0
21260,2023,2,0
21260,2023,3,0
21260,2023,4,0
21260,2024,1,0
21260,2024,2,0
21260,2024,3,0
21260,2024,4,0
21260,2025,1,0
21260,2025,2,0
21260,2025,3,0
21260,2025,4,0
21260,2026,1,0
21284,2022,3,0
21284,2022,4,0
21284,2023,1,0
21284,2023,2,0
21284,2023,3,0
21284,2023,4,1
21284,2024,1,2
21284,2024,2,1
21284,2024,3,3
21284,2024,4,3
21284,2025,1,1
21284,2025,2,0
21284,2025,3,0
21284,2025,4,0
21284,2026,1,0
21286,2022,3,27
21286,2022,4,25
21286,2023,1,30
21286,2023,2,25
21286,2023,3,32
21286,2023,4,27
21286,2024,1,33
21286,2024,2,36
21286,2024,3,37
21286,2024,4,34
21286,2025,1,36
21286,2025,2,39
21286,2025,3,34
21286,2025,4,29
21286,2026,1,16
21287,2022,3,0
21287,2022,4,0
21287,2023,1,0
21287,2023,2,0
21287,2023,3,0
21287,2023,4,0
21287,2024,1,0
21287,2024,2,0
21287,2024,3,0
21287,2024,4,0
21287,2025,1,0
21287,2025,2,0
21287,2025,3,0
21287,2025,4,0
21287,2026,1,9
21307,2022,3,0
21307,2022,4,0
21307,2023,1,0
21307,2023,2,0
21307,2023,3,0
21307,2023,4,0
21307,2024,1,0
21307,2024,2,0
21307,2024,3,0
21307,2024,4,0
21307,2025,1,0
21307,2025,2,0
21307,2025,3,0
21307,2025,4,0
21307,2026,1,0
21401,2022,3,41
21401,2022,4,54
21401,2023,1,41
21401,2023,2,42
21401,2023,3,53
21401,2023,4,58
21401,2024,1,58
21401,2024,2,54
21401,2024,3,65
21401,2024,4,61
21401,2025,1,60
21401,2025,2,63
21401,2025,3,60
21401,2025,4,54
21401,2026,1,23
21402,2022,3,0
21402,2022,4,0
21402,2023,1,0
21402,2023,2,0
21402,2023,3,0
21402,2023,4,0
21402,2024,1,0
21402,2024,2,0
21402,2024,3,0
21402,2024,4,0
21402,2025,1,0
21402,2025,2,0
21402,2025,3,0
21402,2025,4,0
21402,2026,1,31
21403,2022,3,42
21403,2022,4,48
21403,2023,1,38
21403,2023,2,30
21403,2023,3,48
21403,2023,4,42
21403,2024,1,49
21403,2024,2,62
21403,2024,3,53
21403,2024,4,68
21403,2025,1,70
21403,2025,2,58
21403,2025,3,61
21403,2025,4,61
21403,2026,1,19
21405,2022,3,0
21405,2022,4,0
21405,2023,1,5
21405,2023,2,0
21405,2023,3,0
21405,2023,4,0
21405,2024,1,0
21405,2024,2,1
21405,2024,3,0
21405,2024,4,0
21405,2025,1,0
21405,2025,2,0
21405,2025,3,1
21405,2025,4,0
21405,2026,1,1
21407,2022,3,0
21407,2022,4,0
21407,2023,1,0
21407,2023,2,0
21407,2023,3,0
21407,2023,4,0
21407,2024,1,0
21407,2024,2,0
21407,2024,3,0
21407,2024,4,0
21407,2025,1,0
21407,2025,2,0
21407,2025,3,0
21407,2025,4,0
21407,2026,1,0
21409,2022,3,33
21409,2022,4,30
21409,2023,1,47
21409,2023,2,50
21409,2023,3,34
21409,2023,4,36
21409,2024,1,57
21409,2024,2,41
21409,2024,3,40
21409,2024,4,52
21409,2025,1,47
21409,2025,2,40
21409,2025,3,50
21409,2025,4,47
21409,2026,1,27
21411,2022,3,0
21411,2022,4,0
21411,2023,1,0
21411,2023,2,0
21411,2023,3,0
21411,2023,4,0
21411,2024,1,0
21411,2024,2,0
21411,2024,3,0
21411,2024,4,0
21411,2025,1,0
21411,2025,2,0
21411,2025,3,0
21411,2025,4,0
21411,2026,1,0
21412,2022,3,0
21412,2022,4,0
21412,2023,1,0
21412,2023,2,0
21412,2023,3,0
21412,2023,4,0
21412,2024,1,0
21412,2024,2,0
21412,2024,3,0
21412,2024,4,0
21412,2025,1,0
21412,2025,2,0
21412,2025,3,0
21412,2025,4,0
21412,2026,1,0
21502,2022,3,93
21502,2022,4,115
21502,2023,1,115
21502,2023,2,98
21502,2023,3,119
21502,2023,4,116
21502,2024,1,119
21502,2024,2,94
21502,2024,3,119
21502,2024,4,140
21502,2025,1,120
21502,2025,2,123
21502,2025,3,128
21502,2025,4,158
21502,2026,1,105
21515,2022,3,0
21515,2022,4,0
21515,2023,1,0
21515,2023,2,0
21515,2023,3,0
21515,2023,4,0
21515,2024,1,0
21515,2024,2,0
21515,2024,3,0
21515,2024,4,0
21515,2025,1,0
21515,2025,2,0
21515,2025,3,0
21515,2025,4,0
21515,2026,1,0
21520,2022,3,5
21520,2022,4,3
21520,2023,1,6
21520,2023,2,3
21520,2023,3,6
21520,2023,4,2
21520,2024,1,0
21520,2024,2,0
21520,2024,3,1
21520,2024,4,2
21520,2025,1,1
21520,2025,2,0
21520,2025,3,0
21520,2025,4,3
21520,2026,1,2
21521,2022,3,4
21521,2022,4,9
21521,2023,1,2
21521,2023,2,4
21521,2023,3,4
21521,2023,4,4
21521,2024,1,2
21521,2024,2,6
21521,2024,3,5
21521,2024,4,6
21521,2025,1,7
21521,2025,2,4
21521,2025,3,6
21521,2025,4,7
21521,2026,1,6
21522,2022,3,0
21522,2022,4,0
21522,2023,1,0
21522,2023,2,0
21522,2023,3,0
21522,2023,4,0
21522,2024,1,0
21522,2024,2,0
21522,2024,3,0
21522,2024,4,0
21522,2025,1,0
21522,2025,2,0
21522,2025,3,0
21522,2025,4,0
21522,2026,1,0
21523,2022,3,0
21523,2022,4,0
21523,2023,1,0
21523,2023,2,0
21523,2023,3,0
21523,2023,4,1
21523,2024,1,0
21523,2024,2,0
21523,2024,3,0
21523,2024,4,0
21523,2025,1,0
21523,2025,2,0
21523,2025,3,0
21523,2025,4,0
21523,2026,1,0
21524,2022,3,1
21524,2022,4,1
21524,2023,1,2
21524,2023,2,1
21524,2023,3,2
21524,2023,4,3
21524,2024,1,6
21524,2024,2,1
21524,2024,3,1
21524,2024,4,4
21524,2025,1,4
21524,2025,2,1
21524,2025,3,3
21524,2025,4,1
21524,2026,1,3
21528,2022,3,4
21528,2022,4,10
21528,2023,1,9
21528,2023,2,7
21528,2023,3,4
21528,2023,4,9
21528,2024,1,5
21528,2024,2,6
21528,2024,3,7
21528,2024,4,7
21528,2025,1,4
21528,2025,2,2
21528,2025,3,2
21528,2025,4,3
21528,2026,1,3
21529,2022,3,0
21529,2022,4,0
21529,2023,1,0
21529,2023,2,1
21529,2023,3,0
21529,2023,4,3
21529,2024,1,1
21529,2024,2,0
21529,2024,3,1
21529,2024,4,0
21529,2025,1,1
21529,2025,2,2
21529,2025,3,1
21529,2025,4,2
21529,2026,1,2
21530,2022,3,4
21530,2022,4,1
21530,2023,1,3
21530,2023,2,5
21530,2023,3,3
21530,2023,4,3
21530,2024,1,4
21530,2024,2,0
21530,2024,3,6
21530,2024,4,6
21530,2025,1,5
21530,2025,2,4
21530,2025,3,3
21530,2025,4,2
21530,2026,1,3
21531,2022,3,2
21531,2022,4,2
21531,2023,1,2
21531,2023,2,1
21531,2023,3,2
21531,2023,4,3
21531,2024,1,4
21531,2024,2,6
21531,2024,3,2
21531,2024,4,4
21531,2025,1,4
21531,2025,2,9
21531,2025,3,2
21531,2025,4,2
21531,2026,1,3
21532,2022,3,24
21532,2022,4,30
21532,2023,1,35
21532,2023,2,19
21532,2023,3,26
21532,2023,4,23
21532,2024,1,37
21532,2024,2,27
21532,2024,3,25
21532,2024,4,25
21532,2025,1,38
21532,2025,2,28
21532,2025,3,20
21532,2025,4,41
21532,2026,1,28
21536,2022,3,1
21536,2022,4,5
21536,2023,1,4
21536,2023,2,3
21536,2023,3,7
21536,2023,4,2
21536,2024,1,4
21536,2024,2,4
21536,2024,3,3
21536,2024,4,9
21536,2025,1,5
21536,2025,2,6
21536,2025,3,6
21536,2025,4,9
21536,2026,1,2
21538,2022,3,1
21538,2022,4,1
21538,2023,1,1
21538,2023,2,2
21538,2023,3,1
21538,2023,4,1
21538,2024,1,0
21538,2024,2,2
21538,2024,3,0
21538,2024,4,3
21538,2025,1,1
21538,2025,2,1
21538,2025,3,4
21538,2025,4,1
21538,2026,1,0
21539,2022,3,6
21539,2022,4,5
21539,2023,1,3
21539,2023,2,3
21539,2023,3,7
21539,2023,4,7
21539,2024,1,3
21539,2024,2,6
21539,2024,3,1
21539,2024,4,6
21539,2025,1,2
21539,2025,2,4
21539,2025,3,7
21539,2025,4,4
21539,2026,1,6
21540,2022,3,0
21540,2022,4,0
21540,2023,1,0
21540,2023,2,0
21540,2023,3,0
21540,2023,4,0
21540,2024,1,0
21540,2024,2,0
21540,2024,3,0
21540,2024,4,0
21540,2025,1,0
21540,2025,2,0
21540,2025,3,0
21540,2025,4,0
21540,2026,1,0
21541,2022,3,2
21541,2022,4,1
21541,2023,1,2
21541,2023,2,5
21541,2023,3,0
21541,2023,4,1
21541,2024,1,2
21541,2024,2,2
21541,2024,3,1
21541,2024,4,2
21541,2025,1,1
21541,2025,2,2
21541,2025,3,1
21541,2025,4,1
21541,2026,1,2
21542,2022,3,7
21542,2022,4,9
21542,2023,1,5
21542,2023,2,8
21542,2023,3,0
21542,2023,4,6
21542,2024,1,5
21542,2024,2,7
21542,2024,3,5
21542,2024,4,6
21542,2025,1,4
21542,2025,2,7
21542,2025,3,5
21542,2025,4,6
21542,2026,1,5
21543,2022,3,2
21543,2022,4,0
21543,2023,1,2
21543,2023,2,4
21543,2023,3,8
21543,2023,4,3
21543,2024,1,3
21543,2024,2,3
21543,2024,3,4
21543,2024,4,5
21543,2025,1,2
21543,2025,2,2
21543,2025,3,5
21543,2025,4,1
21543,2026,1,0
21545,2022,3,12
21545,2022,4,19
21545,2023,1,8
21545,2023,2,9
21545,2023,3,9
21545,2023,4,10
21545,2024,1,12
21545,2024,2,5
21545,2024,3,8
21545,2024,4,12
21545,2025,1,9
21545,2025,2,6
21545,2025,3,13
21545,2025,4,12
21545,2026,1,12
21546,2022,3,0
21546,2022,4,0
21546,2023,1,0
21546,2023,2,0
21546,2023,3,0
21546,2023,4,0
21546,2024,1,0
21546,2024,2,0
21546,2024,3,0
21546,2024,4,0
21546,2025,1,0
21546,2025,2,0
21546,2025,3,0
21546,2025,4,0
21546,2026,1,1
21550,2022,3,16
21550,2022,4,31
21550,2023,1,24
21550,2023,2,21
21550,2023,3,23
21550,2023,4,18
21550,2024,1,24
21550,2024,2,30
21550,2024,3,23
21550,2024,4,24
